"mydate","v1","v2","v3","v4","v5","v6","mys"
"2006/11/09(四)","12","14","20","22","37","40","23"
"2006/11/07(二)","05","18","20","33","38","40","34"
"2006/11/02(四)","06","30","34","45","46","48","29"
"2006/10/31(二)","06","08","29","39","46","49","23"
"2006/10/26(四)","05","07","11","19","36","42","23"
"2006/10/24(二)","01","04","05","15","18","42","06"
"2006/10/19(四)","09","10","12","25","33","38","05"
"2006/10/17(二)","08","13","16","41","43","46","31"
"2006/10/12(四)","09","17","23","26","30","41","19"
"2006/10/10(二)","01","17","21","35","36","46","19"
"2006/10/05(四)","07","15","20","32","36","44","03"
"2006/10/03(二)","06","07","23","31","33","36","24"
"2006/09/28(四)","08","19","30","33","37","43","22"
"2006/09/26(二)","02","06","08","25","30","45","38"
"2006/09/21(四)","06","13","20","21","33","40","26"
"2006/09/19(二)","01","09","21","39","40","41","46"
"2006/09/14(四)","01","10","37","39","43","44","35"
"2006/09/12(二)","02","08","11","14","15","21","31"
"2006/09/07(四)","11","12","15","28","43","48","37"
"2006/09/05(二)","02","05","27","30","33","48","19"
"2006/08/31(四)","05","06","25","33","38","49","47"
"2006/08/29(二)","17","24","34","38","42","49","30"
"2006/08/24(四)","10","11","14","17","24","45","19"
"2006/08/22(二)","16","20","24","30","38","40","06"
"2006/08/17(四)","18","23","25","28","35","36","16"
"2006/08/15(二)","06","10","19","27","32","41","43"
"2006/08/10(四)","03","09","16","40","43","48","42"
"2006/08/08(二)","04","08","12","20","22","39","48"
"2006/08/03(四)","03","20","21","42","44","46","25"
"2006/08/01(二)","12","28","29","35","37","42","08"
"2006/07/27(四)","04","36","37","42","45","46","01"
"2006/07/25(二)","14","16","25","27","42","49","44"
"2006/07/20(四)","07","30","37","41","43","49","10"
"2006/07/18(二)","11","20","31","34","36","38","15"
"2006/07/13(四)","06","16","24","34","42","43","23"
"2006/07/11(二)","01","06","09","16","42","44","03"
"2006/07/06(四)","14","23","24","41","44","47","10"
"2006/07/04(二)","08","09","14","19","20","33","29"
"2006/06/29(四)","11","15","17","21","23","31","09"
"2006/06/27(二)","01","20","29","30","35","39","43"
"2006/06/22(四)","01","18","31","39","41","47","44"
"2006/06/20(二)","03","08","14","18","19","43","29"
"2006/06/15(四)","01","25","35","37","44","46","43"
"2006/06/13(二)","08","11","12","32","38","45","24"
"2006/06/08(四)","03","04","15","23","26","47","12"
"2006/06/06(二)","04","12","15","37","41","42","19"
"2006/06/01(四)","04","11","34","35","45","48","24"
"2006/05/30(二)","02","09","15","16","22","49","07"
"2006/05/25(四)","01","15","20","37","47","48","38"
"2006/05/23(二)","11","20","31","38","42","46","37"
"2006/05/18(四)","01","23","28","46","47","49","06"
"2006/05/16(二)","08","20","35","36","45","46","44"
"2006/05/11(四)","02","12","19","26","34","46","38"
"2006/05/09(二)","05","08","18","26","38","42","02"
"2006/05/04(四)","02","03","19","26","27","41","07"
"2006/05/02(二)","03","16","24","25","40","43","48"
"2006/04/27(四)","09","12","30","33","42","49","04"
"2006/04/25(二)","03","09","19","40","44","49","04"
"2006/04/20(四)","09","13","15","27","34","42","02"
"2006/04/18(二)","04","06","14","16","20","41","02"
"2006/04/13(四)","01","23","25","37","39","45","21"
"2006/04/11(二)","08","10","16","22","37","38","14"
"2006/04/06(四)","05","23","36","38","40","42","01"
"2006/04/04(二)","06","10","11","32","34","39","07"
"2006/03/30(四)","12","17","26","31","35","48","40"
"2006/03/28(二)","05","08","09","15","29","45","18"
"2006/03/23(四)","07","23","28","29","38","46","14"
"2006/03/20(一)","12","28","30","40","47","49","03"
"2006/03/16(四)","03","09","18","42","45","46","05"
"2006/03/13(一)","04","21","25","35","39","42","45"
"2006/03/09(四)","06","13","15","17","18","22","03"
"2006/03/06(一)","05","07","09","15","31","34","38"
"2006/03/02(四)","05","08","24","31","32","39","04"
"2006/02/27(一)","09","17","18","27","36","42","10"
"2006/02/23(四)","07","12","16","17","19","33","39"
"2006/02/20(一)","02","14","18","21","37","43","13"
"2006/02/16(四)","05","06","18","23","26","29","16"
"2006/02/13(一)","03","15","21","23","36","49","10"
"2006/02/09(四)","12","21","34","37","38","39","27"
"2006/02/06(一)","11","15","18","25","29","49","05"
"2006/02/02(四)","02","08","12","20","26","33","13"
"2006/01/30(一)","04","05","13","26","32","42","46"
"2006/01/26(四)","10","29","30","32","43","47","35"
"2006/01/23(一)","01","11","16","21","23","40","10"
"2006/01/19(四)","03","11","18","20","21","26","24"
"2006/01/16(一)","04","12","15","19","26","31","41"
"2006/01/12(四)","07","11","22","24","28","30","35"
"2006/01/09(一)","08","20","22","39","45","46","31"
"2006/01/05(四)","18","23","26","38","39","48","45"
"2006/01/02(一)","06","15","22","25","35","41","32"
"2005/12/29(四)","06","07","10","13","31","39","18"
"2005/12/26(一)","01","02","07","08","27","45","19"
"2005/12/22(四)","12","22","24","26","27","47","40"
"2005/12/19(一)","03","20","21","22","26","27","25"
"2005/12/15(四)","07","16","32","39","45","49","30"
"2005/12/12(一)","26","28","29","30","36","37","18"
"2005/12/08(四)","13","18","26","28","35","48","42"
"2005/12/05(一)","25","31","34","40","41","47","15"
"2005/12/01(四)","07","30","38","39","40","43","13"
"2005/11/28(一)","02","14","23","25","26","40","06"
"2005/11/24(四)","09","11","30","41","47","49","04"
"2005/11/21(一)","07","13","23","33","34","42","30"
"2005/11/17(四)","02","03","04","17","27","39","15"
"2005/11/14(一)","02","13","29","39","44","49","35"
"2005/11/10(四)","04","07","19","30","36","46","48"
"2005/11/07(一)","16","17","23","32","42","48","02"
"2005/11/03(四)","06","08","17","19","30","47","23"
"2005/10/31(一)","05","10","22","26","31","48","41"
"2005/10/27(四)","06","08","23","26","28","36","37"
"2005/10/24(一)","07","08","17","22","27","44","28"
"2005/10/20(四)","11","13","14","21","42","47","22"
"2005/10/17(一)","27","30","35","39","43","47","25"
"2005/10/13(四)","03","11","26","43","46","48","05"
"2005/10/10(一)","06","11","23","29","45","49","26"
"2005/10/06(四)","02","08","24","28","31","48","15"
"2005/10/03(一)","03","15","16","25","40","48","18"
"2005/09/29(四)","01","08","19","23","38","40","05"
"2005/09/26(一)","04","18","26","37","41","44","06"
"2005/09/22(四)","02","11","35","37","48","49","05"
"2005/09/19(一)","03","26","29","38","43","45","28"
"2005/09/15(四)","04","15","23","41","44","45","46"
"2005/09/12(一)","04","24","28","30","35","39","19"
"2005/09/08(四)","03","10","11","36","37","45","29"
"2005/09/05(一)","05","08","22","26","27","44","10"
"2005/09/01(四)","06","12","20","43","47","48","41"
"2005/08/29(一)","09","10","36","40","42","43","41"
"2005/08/25(四)","02","04","06","21","25","46","28"
"2005/08/22(一)","17","18","23","24","25","28","41"
"2005/08/18(四)","03","08","11","36","38","49","19"
"2005/08/15(一)","13","15","33","37","38","41","47"
"2005/08/11(四)","09","20","22","31","45","46","03"
"2005/08/08(一)","24","28","37","38","43","45","18"
"2005/08/04(四)","09","20","26","29","40","41","21"
"2005/08/01(一)","02","13","16","36","44","47","21"
"2005/07/28(四)","09","14","24","27","37","41","12"
"2005/07/25(一)","05","12","25","27","41","44","18"
"2005/07/21(四)","11","22","26","28","33","37","42"
"2005/07/18(一)","07","11","13","25","30","40","06"
"2005/07/14(四)","03","22","31","43","46","47","14"
"2005/07/11(一)","01","11","14","18","35","43","25"
"2005/07/07(四)","06","12","21","27","36","48","18"
"2005/07/04(一)","02","15","17","31","32","38","11"
"2005/06/30(四)","02","04","05","09","35","45","48"
"2005/06/27(一)","10","17","22","37","43","49","08"
"2005/06/23(四)","04","10","18","34","40","43","03"
"2005/06/20(一)","04","20","22","28","47","48","43"
"2005/06/16(四)","08","12","16","25","28","45","49"
"2005/06/13(一)","09","14","25","31","36","46","40"
"2005/06/09(四)","04","06","13","22","30","44","05"
"2005/06/06(一)","03","04","09","10","28","45","37"
"2005/06/02(四)","04","15","21","30","41","46","48"
"2005/05/30(一)","04","08","11","15","16","25","43"
"2005/05/26(四)","03","09","16","18","41","48","22"
"2005/05/23(一)","02","08","09","10","21","31","44"
"2005/05/19(四)","02","04","14","24","27","46","28"
"2005/05/16(一)","01","06","11","37","41","44","04"
"2005/05/12(四)","15","28","29","31","32","47","18"
"2005/05/09(一)","01","02","07","09","16","29","15"
"2005/05/05(四)","05","14","18","34","44","47","10"
"2005/05/02(一)","01","03","29","35","43","47","40"
"2005/04/28(四)","04","05","15","20","29","39","34"
"2005/04/25(一)","01","16","25","34","36","38","41"
"2005/04/21(四)","04","05","22","33","36","43","26"
"2005/04/18(一)","11","20","40","41","45","49","36"
"2005/04/14(四)","18","20","25","36","48","49","21"
"2005/04/11(一)","02","06","09","24","27","45","49"
"2005/04/07(四)","05","15","23","29","31","44","17"
"2005/04/04(一)","05","15","28","29","33","40","26"
"2005/03/31(四)","20","22","28","38","41","47","25"
"2005/03/28(一)","01","02","09","25","28","44","42"
"2005/03/24(四)","07","10","23","44","45","47","38"
"2005/03/21(一)","02","05","06","19","38","45","01"
"2005/03/17(四)","07","10","12","22","30","34","08"
"2005/03/14(一)","05","12","19","21","33","42","09"
"2005/03/10(四)","01","03","16","31","42","48","23"
"2005/03/07(一)","01","06","16","34","36","40","38"
"2005/03/03(四)","25","28","31","32","34","36","43"
"2005/02/28(一)","14","21","25","27","43","47","05"
"2005/02/24(四)","02","04","36","41","42","48","34"
"2005/02/21(一)","06","11","21","22","35","41","27"
"2005/02/17(四)","12","14","21","23","25","30","03"
"2005/02/14(一)","05","07","24","26","30","47","36"
"2005/02/10(四)","19","26","28","33","38","46","48"
"2005/02/07(一)","11","31","41","44","47","49","25"
"2005/02/03(四)","07","08","19","30","43","48","49"
"2005/01/31(一)","02","17","31","35","37","46","03"
"2005/01/27(四)","03","25","39","44","45","48","13"
"2005/01/24(一)","14","17","30","31","36","47","28"
"2005/01/20(四)","01","23","26","27","33","41","18"
"2005/01/17(一)","07","14","16","38","45","49","25"
"2005/01/13(四)","01","02","15","21","31","35","33"
"2005/01/10(一)","01","03","14","17","36","49","10"
"2005/01/06(四)","06","23","39","45","46","47","18"
"2005/01/03(一)","05","10","27","37","39","46","08"
"2004/12/30(四)","03","18","33","34","43","45","02"
"2004/12/27(一)","01","08","16","22","24","30","14"
"2004/12/23(四)","03","05","18","23","40","45","41"
"2004/12/20(一)","03","04","13","26","39","42","18"
"2004/12/16(四)","02","12","18","22","34","36","08"
"2004/12/13(一)","05","15","24","37","38","39","06"
"2004/12/09(四)","16","28","35","44","46","48","26"
"2004/12/06(一)","02","08","11","12","26","35","47"
"2004/12/02(四)","05","16","23","28","38","47","49"
"2004/11/29(一)","04","12","23","30","35","48","46"
"2004/11/25(四)","03","04","09","10","27","31","26"
"2004/11/22(一)","02","14","27","28","44","49","30"
"2004/11/18(四)","07","11","20","38","39","45","30"
"2004/11/15(一)","08","11","14","17","23","33","30"
"2004/11/11(四)","09","12","17","28","40","43","13"
"2004/11/08(一)","12","24","25","27","34","36","39"
"2004/11/04(四)","23","26","31","33","36","38","21"
"2004/11/01(一)","01","10","25","28","38","49","23"
"2004/10/28(四)","10","12","13","24","31","40","47"
"2004/10/25(一)","06","13","30","34","38","44","48"
"2004/10/21(四)","03","10","20","21","24","48","26"
"2004/10/18(一)","10","21","23","25","38","42","33"
"2004/10/14(四)","04","23","36","39","45","47","25"
"2004/10/11(一)","01","07","10","32","42","45","26"
"2004/10/07(四)","03","06","19","22","31","32","05"
"2004/10/04(一)","12","15","21","23","25","35","24"
"2004/09/30(四)","07","13","15","20","22","47","19"
"2004/09/27(一)","26","27","40","41","42","43","28"
"2004/09/23(四)","01","15","16","33","35","48","10"
"2004/09/20(一)","05","06","08","09","10","43","13"
"2004/09/16(四)","07","19","26","37","38","46","29"
"2004/09/13(一)","08","10","11","21","23","44","42"
"2004/09/09(四)","07","13","14","20","21","49","34"
"2004/09/06(一)","12","25","26","31","36","42","29"
"2004/09/02(四)","09","16","18","32","41","47","46"
"2004/08/30(一)","04","22","28","29","44","47","32"
"2004/08/26(四)","14","31","34","37","42","48","29"
"2004/08/23(一)","13","29","31","38","45","46","43"
"2004/08/19(四)","10","22","31","32","41","48","24"
"2004/08/16(一)","05","06","11","16","19","42","10"
"2004/08/12(四)","11","16","27","33","34","40","07"
"2004/08/09(一)","05","17","19","26","28","43","25"
"2004/08/05(四)","13","14","21","24","27","30","20"
"2004/08/02(一)","03","11","19","21","40","42","14"
"2004/07/29(四)","20","31","33","40","42","46","30"
"2004/07/26(一)","01","15","28","38","41","42","24"
"2004/07/22(四)","11","15","24","27","37","46","01"
"2004/07/19(一)","02","03","07","26","30","49","06"
"2004/07/15(四)","02","05","32","38","42","49","44"
"2004/07/12(一)","03","04","08","25","36","42","32"
"2004/07/08(四)","04","05","07","13","24","30","49"
"2004/07/05(一)","07","19","27","31","42","46","39"
"2004/07/01(四)","06","10","11","16","29","44","37"
"2004/06/28(一)","12","17","19","22","27","42","48"
"2004/06/24(四)","11","17","29","36","44","49","33"
"2004/06/21(一)","06","09","11","17","22","36","44"
"2004/06/17(四)","05","11","30","34","44","48","40"
"2004/06/14(一)","05","12","41","43","45","46","33"
"2004/06/10(四)","02","10","16","22","30","33","41"
"2004/06/07(一)","06","15","25","37","41","49","03"
"2004/06/03(四)","01","04","31","32","34","35","33"
"2004/05/31(一)","01","17","30","31","32","45","33"
"2004/05/27(四)","06","22","27","34","42","44","36"
"2004/05/24(一)","01","16","17","30","36","49","44"
"2004/05/20(四)","06","28","30","34","43","46","09"
"2004/05/17(一)","02","04","18","20","32","49","30"
"2004/05/13(四)","04","10","11","14","32","36","09"
"2004/05/10(一)","03","04","10","23","25","26","33"
"2004/05/06(四)","06","27","40","44","45","47","11"
"2004/05/03(一)","03","09","13","28","40","48","39"
"2004/04/29(四)","01","10","13","33","34","46","07"
"2004/04/26(一)","22","25","29","31","34","46","49"
"2004/04/22(四)","03","11","19","20","22","28","13"
"2004/04/19(一)","13","17","19","26","39","45","11"
"2004/04/15(四)","13","14","20","30","37","45","01"
"2004/04/12(一)","24","25","26","30","36","48","45"
"2004/04/08(四)","05","14","26","38","41","43","04"
"2004/04/05(一)","16","24","25","26","39","44","30"
"2004/04/01(四)","03","07","42","45","46","49","08"
"2004/03/29(一)","11","13","15","21","35","38","37"
"2004/03/25(四)","11","17","21","36","43","49","05"
"2004/03/22(一)","02","12","14","30","41","46","29"
"2004/03/18(四)","06","16","20","25","33","46","12"
"2004/03/15(一)","01","02","07","26","38","43","04"
"2004/03/11(四)","08","14","21","22","30","31","48"
"2004/03/08(一)","08","12","17","18","19","34","37"
"2004/03/04(四)","12","15","22","23","41","48","17"
"2004/03/01(一)","01","11","17","25","41","45","32"
"2004/02/26(四)","08","12","23","24","45","46","36"
"2004/02/23(一)","03","06","17","23","28","32","45"
"2004/02/19(四)","04","21","25","32","37","43","02"
"2004/02/16(一)","07","13","18","19","25","37","14"
"2004/02/12(四)","01","02","26","31","39","40","38"
"2004/02/09(一)","14","17","20","25","43","48","15"
"2004/02/05(四)","17","22","26","29","37","43","31"
"2004/02/02(一)","04","06","11","22","42","48","23"
"2004/01/29(四)","22","29","34","36","44","46","37"
"2004/01/26(一)","02","06","13","34","40","44","14"
"2004/01/22(四)","13","28","29","32","33","34","43"
"2004/01/19(一)","14","15","20","29","32","39","43"
"2004/01/15(四)","18","19","28","29","30","34","12"
"2004/01/12(一)","02","04","25","26","34","43","41"
"2004/01/08(四)","16","21","27","30","31","47","35"
"2004/01/05(一)","06","09","12","13","33","39","21"
